id,text,length,author
671,"The trucking market lends itself to free enterprise. For small operators, every job is an individual contract, they've been able to get business, deliver the service and often it's done by negotiating a price on every job, or building up a few repeat customers. Good management often means they've got a job on the way back home too, if they're long trips.  ",62,TheJediMaster
672,"To small operators, it's not about a rate which is a labour charge - it's about a price which is a commercial service charge. So the smart operators in a level playing field market can do well.  ",37,TheJediMaster
673,"The RSRT decision changes the playing field, it tells the owners that they now have to factor in pricing by the hour, when they generally work from a different business model. They courted trouble and trouble arrived.  ",37,TheJediMaster
674,The other point about the article that has to be made is those silly Sheldon comments - he hasn't even worked out that the reason this has become an issue is because of the stupidity of his RSRT's pay rates decision ! ,42,TheJediMaster
675,"I'm going to predict that come vote time, there may even be discussion amongst a few non union sponsored Labor members about crossing the floor, such is the stupidity of the Labor position.  ",33,TheJediMaster
676,"Sure battery technology will improve over time. But the world will never have 100% renewables no matter how much you dream of it. We may well get rid of fossil fuels in 100 or 200 years, but it won't be exclusively to wind and solar.  ",45,TheJediMaster
677,"Well given all the forecasts for coal consumption are expanding over the next 20 years, and the share of renewables hasn't changed for the last 10, it's pretty hard to see how we'll get anywhere near 0% within 35 years. Nuclear maybe ?",43,TheJediMaster
678,"And once again, the Greens have removed themselves from having any input into Australia's climate change policies. Their supporters must get sick of them constantly kicking own goals and standing against environmental measures like the RET, fuel excise indexation and direct action.",42,TheJediMaster
679,You know when a political decision like this one is popular all round - both the Bill Shorten and the Sunday Telegraph seem to be scrambling to claim credit for it. Bill even told us that Abbott is listening to the community.,42,TheJediMaster
680,"It seems funny that some people reject the clear medical scientific evidence around vaccinations, and would put their child at risk by not vaccinating. Not to mention the risks it imposes for other children and child care and school. ",39,TheJediMaster
681,"HH - at the end of the day one of the great things about Australia is we're one big happy family, who occasionally have an internal spat. We east coasters do love Adelaide, but could you kindly tell Koutsantonis to zip it please ?",44,TheJediMaster
682,"Weren't you a little embarrassed last year when Putin came over for the G20 with a few warships, and we couldn't even get a Collins class sub anywhere nearby to monitor them ?",33,TheJediMaster
683,"South Australia has it's place in the world as Australia's fine wine capital. The Adelaide Hills, Coonawarra, McLaren Vale and Barossa are great places to visit. Penfolds HQ in the Hills a must. ",33,TheJediMaster
684,"But outside of wine, SA is a bit of an economic backwater. 20 years of Labor have left debt, deficits, unemployment, little manufacturing and they made a real hash of building submarines. If anyone's thinking of seceding, hopefully SA goes first. But as the GST issue indicates, they wouldn't get very far without the large handouts the rest of us provide them.",62,TheJediMaster
685,"RET exists because it's a bipartisan policy. You can question how effective some direct action measures will be, and some are untested. But you can't complain about their purpose, which is to address climate change.",35,TheJediMaster
686,"We're well on track to hit our 2020 targets, the RET is close to finalised, we're getting a position paper together for Paris and the Emissions Reduction Fund is ramping up. Sounds like progress to me.",36,TheJediMaster
