id,text,length,author
171,I was watching the news tonight and an expert marine biologist said it was not off MH370 because it had not been in the water long because it didn't have enough barnacles. ,33,InfinityAndBeyond
172,"What, is this guy serious?? It is not the number of barnacles that determines its time in the water, it is the size and therefore the age of the barnacles.  ",32,InfinityAndBeyond
173,"It could have one barnacle on it, and if that barnacle was of a size that takes a year to grow, it has been in the water at least a year. ",32,InfinityAndBeyond
174,"There has only been 4 777 hull losses, Heathrow, San Fran, Ukraine and MH370. So there are no other missing flapperons. Unless a flapperon has fallen off a 777 mid flight, in which case I will never get in another 777, it is from MH370.",45,InfinityAndBeyond
175,That is consistent with the theory of a controlled ditch into the sea as the flapperon would be 40 degrees down and the trailing edge would touch a wave at speed before the wings and most of the fuselage touch down.  ,43,InfinityAndBeyond
176,"You are talking about reality. I am talking about the distorted map this article used to have that showed a short distance from WA to Africa. By shrinking the middle of the Indian Ocean, India was smaller than QLD. Get it now?",42,InfinityAndBeyond
177,"Would the same species of barnacle thrive in the cold Southern Ocean and survive in the tropics? With climate change theory, species are not meant to be able to cope with environmental temperature changes.",34,InfinityAndBeyond
178,You only have to look at the above map with the red and blue drift zones that makes it appear reasonable that the debris drifted from near Australia to the island. ,32,InfinityAndBeyond
179,Even the above chart of where the debris could have drifted supports more likely as the island is at the very fringe of the drift zone if it crashed near Australia.,31,InfinityAndBeyond
180,"Assuming the action was deliberate, it appears they didn't want the plane found otherwise they would crash it earlier, you would expect them to head out more out into the middle and southern part of the Indian Ocean to be very far from land and extremely difficult for searches. ",50,InfinityAndBeyond
181,"I bet he didn't give you a clip under the ears with 80,000, watching, displayed on a big screen, broadcast on live television, then have you dragged away by police and thoroughly publically humiliated and emotionally scarred for life. But I could be wrong.",44,InfinityAndBeyond
182,"Goodes could have taken a high moral ground and made an announcement after the game that he was called an ape by a kid in the crowd and it is wrong, and raised awareness to the issue. ",38,InfinityAndBeyond
183,I don't think I could shoot a lion. I wouldn't enjoy it and I have a policy that if I kill it I eat it. I cant afford $50k either. ,31,InfinityAndBeyond
184,It was only Rudd coming back and winning 25 more seats to make 55 seats that the ALP is any force in Canberra today. The ALP owe much to Rudd and nothing to Gillard. ,35,InfinityAndBeyond
185,"To go from 72 seats to 30 seats in 3 years is unprecedented, and by this measure alone it makes her the worst PM in Australia history. An utter disgrace of a PM.",33,InfinityAndBeyond
186,The mining tax brought in virtually no revenue even in the peak of the mining boom. Instead of $10B it brought in $10M. 1/1000 of what it was meant to. ,31,InfinityAndBeyond
187,"The Gonski was not a reform, it was just a new funding formula. And the extra money it calculated was unfunded. So it was little more than an unfunded announcement.  ",32,InfinityAndBeyond
188,"Lets face it, Julia drags out feminism when is suits her. She said on Killing Season how she found Rudd out to be a bully and would stand in her person space and intimidate her, but she was prepared to say glowing things to the media to get the pair of them the leadership. ",55,InfinityAndBeyond
